TestLevelId,SystemUnixTimeStamp,SecondsSinceStart,ActionLatency,ActionType,Hand,PanelPage,TeleportPoint,GrabItem,PBCode,PBOrderSuccess,PBOrderSuccessDuration,FailedAttemptItem,BasculePlacedItem,BasculeAttemptNumber,BasculeSuccess,TablePlacedItem,TableAttemptNumber,TableSuccess,PlacedTile,PlacedTileSlot,PlacedSlotAttempt,PlacedTileSuccess,PlacedTileSlotSuccess,PlacedTrinket,PlacedShelfSlot,PlacedShelfAttempt,TrinketSuccessCondition,CurtainButton,RobotButton,RobotButtonAttempt,RobotLightSuccess,ButtonDegree,DiceButton,DiceButtonSuccess,ATCCodeSucceessDuration,NavigationPoint,NavigationDuration,NavigationReset,FailedAttemptCode,PasswordButton,PasswordSuccess,RevealedPassword,TowerIDColor,TowerIDDigit1,TowerIDDigit2,TowerIDLetter
68,1654525782231,469.471405,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.079651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782242,469.482422,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.133362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782253,469.493744,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.324341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782264,469.504822,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.313934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782275,469.515717,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.290985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782287,469.527222,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.310394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782298,469.538055,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.215424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782309,469.549347,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.147461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782320,469.560211,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.216309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782331,469.571411,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.381195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782342,469.582397,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.463501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782353,469.593658,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.362274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782364,469.604767,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.186768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782375,469.615784,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.18512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782386,469.626862,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.196777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782398,469.63797,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.29541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782409,469.649139,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.353912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782420,469.660217,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.387268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782431,469.671234,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.371368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782442,469.682281,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.42804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782453,469.693542,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.443573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782464,469.704529,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.529694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782475,469.71579,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.650421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782487,469.72702,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.161713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782497,469.737762,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.808197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782509,469.749176,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.713806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782520,469.760223,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.729492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782531,469.77121,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.90329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782542,469.78241,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.051666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782553,469.793518,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.033325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782564,469.804718,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.086945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782575,469.815643,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.950195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782586,469.826813,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.863495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782598,469.837891,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.888275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782609,469.84906,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.784088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782620,469.860138,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.522644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782631,469.871338,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.424744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782642,469.882294,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.603485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782653,469.893402,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.63623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782664,469.90451,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.825104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782675,469.915619,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.162811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782686,469.926697,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-2.460327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782697,469.937714,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-2.552063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782709,469.949005,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.988892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782720,469.959991,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.099274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782731,469.971161,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.706757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782742,469.982208,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.579956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782753,469.993469,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.817413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782764,470.004608,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.857025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782775,470.015594,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.697327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782786,470.026672,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.665588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782797,470.037811,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.856781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782809,470.049042,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.73288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782820,470.06012,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.667023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782831,470.071167,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.512939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782842,470.082245,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.285614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782853,470.093231,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,0.002049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782864,470.104401,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,0.077365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782875,470.115601,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.188232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782886,470.126678,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.594391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782897,470.137695,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782909,470.148895,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.021393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782920,470.160126,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.576782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782931,470.171448,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.326263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782942,470.18219,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.11554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782953,470.193359,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.180359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782964,470.204376,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.343201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782975,470.215424,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.447021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782986,470.226624,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.456451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525782997,470.237732,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.300323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783008,470.248749,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.253754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783020,470.260071,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.291229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783031,470.271088,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.388275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783042,470.282196,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.352844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783053,470.293274,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.209106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783064,470.304382,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,0.015319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783075,470.315399,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.050415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783086,470.32663,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.270233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783097,470.337708,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.380249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783108,470.348816,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.597656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783119,470.359863,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.593536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783131,470.371002,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.663483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783142,470.382233,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.441956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783153,470.393311,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.469604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783164,470.404236,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.684814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783175,470.415405,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.834198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783186,470.426514,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.272034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783197,470.437561,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.414917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783208,470.44873,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.291412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783219,470.459839,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.037201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783231,470.470886,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.763428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783242,470.482056,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.804901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783253,470.493011,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.866241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783264,470.504456,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.857391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783275,470.515228,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.909576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783286,470.526733,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.085266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783297,470.537659,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.298157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783308,470.548523,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783320,470.559998,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.183289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783331,470.570862,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.246674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783342,470.582001,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.132294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783353,470.593201,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.940369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783364,470.60437,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.122437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783375,470.615173,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.137909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783386,470.626465,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.479858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783397,470.637482,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.445831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783408,470.648804,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.690735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783419,470.65976,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.631287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783431,470.670898,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.642639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783441,470.681854,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.493286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783453,470.693054,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.699615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783464,470.704346,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.602783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783475,470.715454,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.579926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783486,470.72644,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.764862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783497,470.737457,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.894745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783508,470.748596,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-2.119995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783519,470.759644,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-2.082153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783531,470.770874,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-2.218201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783542,470.781891,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.989746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783553,470.792908,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.894623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783564,470.804077,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783575,470.815094,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.823486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783586,470.826294,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.796326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783597,470.837494,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.607941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783608,470.848511,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.142456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783619,470.85968,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-1.07724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783631,470.87088,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.612305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783641,470.881775,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.707336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525783653,470.893097,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,2,-0.982178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
